BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t210,41078.05852152397,0.0,-0.0,600.0000000000001,-308.4885215239706,0.0,0.0,0.0,0.0,-41369.57
t211,42622.21970729686,939.3510277230271,-0.0,600.0000000000001,-551.0007350198861,0.0,0.0,0.0,0.0,-43610.57
t212,42247.0160081915,2309.3736197159496,-0.0,600.0000000000001,-83.81962790746523,0.0,0.0,0.0,0.0,-45072.57
t213,43200.952132151826,1610.8304148243965,-0.0,600.0000000000001,-379.2125469762293,0.0,0.0,0.0,0.0,-45032.57
t214,44018.187856178796,249.3601486605187,-0.0,600.0000000000001,-1027.9780048393156,0.0,0.0,0.0,0.0,-43839.57
t215,42059.851141502404,0.0,-0.0,600.0000000000001,-1303.2811415024091,0.0,0.0,0.0,0.0,-41356.57
t216,39859.92241159849,0.0,-0.0,600.0000000000001,-1407.3524115984856,0.0,0.0,0.0,0.0,-39052.57
t217,38357.31093590374,0.0,-0.0,600.0000000000001,-1464.740935903733,0.0,0.0,0.0,0.0,-37492.57
t218,37511.60795980933,0.0,-0.0,600.0000000000001,-1397.0379598093352,0.0,0.0,0.0,0.0,-36714.57
t219,36851.563116220634,0.0,-0.0,600.0000000000001,-1142.993116220643,0.0,0.0,0.0,0.0,-36308.57
t220,36273.95796720796,0.0,-0.0,600.0000000000001,-572.3879672079728,0.0,0.0,0.0,0.0,-36301.57
t221,36994.121896959165,0.0,-0.0,600.0000000000001,-465.55189695918074,0.0,0.0,0.0,0.0,-37128.57
t222,39333.770294763184,0.0,-0.0,600.0000000000001,-437.2002947632028,0.0,0.0,0.0,0.0,-39496.57
t223,42926.51795441822,0.0,-0.0,600.0000000000001,-422.94795441822345,0.0,0.0,0.0,0.0,-43103.57
t224,43219.948417587264,0.0,-0.0,600.0000000000001,-257.3784175872635,0.0,0.0,0.0,0.0,-43562.57
t225,41935.57,0.0,-0.0,600.0000000000001,-0.0,0.0,0.0,0.0,0.0,-42535.57
t226,43665.69452667273,0.0,-1940.4462227436575,400.0,-478.67830392906984,0.0,0.0,0.0,0.0,-41646.57
t227,42297.42850136923,0.0,-2127.8585013692295,400.0,-0.0,0.0,0.0,0.0,0.0,-40569.57
t228,42054.22066686852,0.0,-3184.3289707975905,600.0000000000001,-121.32169607093068,0.0,0.0,0.0,0.0,-39348.57
t229,45689.28203898062,0.0,-4873.139649694716,200.0,-2708.572389285907,0.0,0.0,0.0,0.0,-38307.57
t230,43867.04392493023,0.0,-5008.333487376169,600.0000000000001,-1819.1404375540715,0.0,0.0,0.0,0.0,-37639.57
